report_month,partner_type,institution_name,reported_total_test_count,reported_total_bill_amount,source_file,page_number
June 2026,Lab,M/s. Rafa Mobile Nursing Care,26,4078.0,June 2026 (Lab).pdf,38
June 2026,Lab,M/s. RP Medhelix Diagnostics Pvt Ltd,7,2870.0,June 2026 (Lab).pdf,38
June 2026,Lab,M/s. S K Park Residence Association,47,11806.0,June 2026 (Lab).pdf,39
June 2026,Lab,M/s. Shana Speciality Laboratory,6,3360.0,June 2026 (Lab).pdf,39
June 2026,Lab,M/s. Skin Hair Laser Clinic,5,3970.0,June 2026 (Lab).pdf,39
June 2026,Lab,M/s. SL Diagnostic Centre,4,820.0,June 2026 (Lab).pdf,39
June 2026,Lab,M/s. Spectra Medical Lab,12,2695.0,June 2026 (Lab).pdf,39
June 2026,Lab,"M/s. Star Health Care Clinic, Nanmanda",28,7670.0,June 2026 (Lab).pdf,40
June 2026,Lab,M/s. Surabhi Digital X-Ray & Lab,42,2450.0,June 2026 (Lab).pdf,40
June 2026,Lab,"M/s. Surabhi Laboratory, Balussery",29,2100.0,June 2026 (Lab).pdf,40
June 2026,Lab,M/s. Tely Medical Centre,6,3840.0,June 2026 (Lab).pdf,40
June 2026,Lab,M/s. Thalayad Medical Laboratory,2,320.0,June 2026 (Lab).pdf,41
June 2026,Lab,M/s. Tree Clinic,60,15897.0,June 2026 (Lab).pdf,41
June 2026,Lab,"M/s. TTD Karunya Lab, Vadakara",1,3500.0,June 2026 (Lab).pdf,41
June 2026,Lab,M/s. Ultra Diagnostic Center & ECG,2,350.0,June 2026 (Lab).pdf,41
June 2026,Lab,M/s. V Trust Healthcare,1,350.0,June 2026 (Lab).pdf,41
June 2026,Lab,M/s. Viswas Diagnostic Surgical Polyclinic,19,1760.0,June 2026 (Lab).pdf,42
June 2026,Lab,M/s. We Care Polyclinic,36,6668.0,June 2026 (Lab).pdf,42
June 2026,Lab,M/s. Well Care Clinic,9,708.0,June 2026 (Lab).pdf,43
June 2026,Lab,M/s. Wellness Mediclinic,5,1375.0,June 2026 (Lab).pdf,43
June 2026,Lab,M/s. Yashwi Diagnostics,260,238405.0,June 2026 (Lab).pdf,45
June 2026,Lab,M/s. Yours Calicut Lab,1,420.0,June 2026 (Lab).pdf,45
June 2026,Lab,M/s.Nazah medical centre,1,350.0,June 2026 (Lab).pdf,45
June 2026,Lab,METROPOLIS,25,91775.0,June 2026 (Lab).pdf,46
June 2026,Lab,Parayancheri Residence Association Privilege Card,21,7152.0,June 2026 (Lab).pdf,46
June 2026,Lab,PRIVILEGE CUSTOMER,395,96420.0,June 2026 (Lab).pdf,49
June 2026,Lab,Puthiyara Ayalpakkavedhi Healthcamp,21,3992.0,June 2026 (Lab).pdf,49
June 2026,Lab,Senior Citizen Welfare Association,10,2025.0,June 2026 (Lab).pdf,50
July 2026,Hospital,Beypore Neethi Diagnostic Centre,86,6706.0,July 2026.pdf,1
July 2026,Hospital,DISTRICT TB CENTRE,30,5400.0,July 2026.pdf,1
July 2026,Hospital,Dr. Agarwals Eye Hospital,55,22701.0,July 2026.pdf,2
July 2026,Hospital,Dr. Balram Healthcare Private Limited,38,19460.0,July 2026.pdf,2
July 2026,Hospital,"Dr. Chandrakanth, Malabar Nethralaya",38,9952.0,July 2026.pdf,3
July 2026,Hospital,Dr. Shaji’s MRI & Medical Research Center,109,39219.0,July 2026.pdf,4
July 2026,Hospital,Dr. Shaji's Diagnostic Centre,121,46998.0,July 2026.pdf,5
July 2026,Hospital,Dr. Suresh's DiabCare India,82,32521.0,July 2026.pdf,6
July 2026,Hospital,Dr. Thaj Skin & Hair Clinic,32,18550.0,July 2026.pdf,6
July 2026,Hospital,M/s R-Cell Diagnostics & Research Centre Pvt Ltd,30,9996.0,July 2026.pdf,7
July 2026,Hospital,M/s. Access Labz,70,15979.0,July 2026.pdf,8
July 2026,Hospital,M/s. Almas Hospital Kottakkal,17,33740.0,July 2026.pdf,8
July 2026,Hospital,M/s. Amana Hospital Kuttiadi,78,29801.0,July 2026.pdf,8
July 2026,Hospital,M/s. APOLLO XRAY DIAGNOSTIC CENTRE KOYILANDY,174,80024.0,July 2026.pdf,10
July 2026,Hospital,M/s. Ariyallur Neethi Medicals,175,34121.0,July 2026.pdf,11
July 2026,Hospital,M/s. Ascent ENT Hospital & Medical Centre,42,26880.0,July 2026.pdf,11
July 2026,Hospital,"M/s. Ascent ENT Hospital, Perintalmanna",78,45780.0,July 2026.pdf,11
July 2026,Hospital,"M/s. ASCENT ENT HOSPITAL,KOZHIKODE",19,11270.0,July 2026.pdf,11
July 2026,Hospital,M/s. Asha Hospital,47,25830.0,July 2026.pdf,12
July 2026,Hospital,M/s. Asten Specialty Orthopaedic Hospital,40,18333.0,July 2026.pdf,13
July 2026,Hospital,M/s. Atholi Co-operative Hospital,46,11438.0,July 2026.pdf,13
July 2026,Hospital,M/s. Aza Diagnostic Center,261,131391.0,July 2026.pdf,15
July 2026,Hospital,M/s. Baby Memorial Hospital,100,71855.0,July 2026.pdf,15
July 2026,Hospital,M/s. Badakara Co-Operative Hospital,109,57731.0,July 2026.pdf,16
July 2026,Hospital,"M/s. Bio Lab, Koduvally, Calicut",422,91014.0,July 2026.pdf,17
July 2026,Hospital,"M/s. BM Hospital, Pulikkal",71,26365.0,July 2026.pdf,18
July 2026,Hospital,M/s. C.M. Hospital,177,98806.0,July 2026.pdf,20
July 2026,Hospital,M/s. Calicut Center for Surgery,2,1890.0,July 2026.pdf,20
July 2026,Hospital,M/s. Calicut Hospital & Nursing Home,331,107845.0,July 2026.pdf,22
July 2026,Hospital,M/s. Chalapuram Saroj Lab,445,269276.0,July 2026.pdf,25
July 2026,Hospital,M/s. Chethana Laboratory Medicine,26,5876.0,July 2026.pdf,25
July 2026,Hospital,M/s. Comtrust Charitable Trust Eye Hospital,305,99253.0,July 2026.pdf,26
July 2026,Hospital,M/s. Comtrust Vision Center,33,5379.0,July 2026.pdf,26
July 2026,Hospital,M/s. CPC Medical Laboratory,10,2870.0,July 2026.pdf,26
July 2026,Hospital,M/s. Cradle Calicut Maternity Care Pvt Ltd,12,10759.0,July 2026.pdf,26
July 2026,Hospital,M/s. Dependable Diagnostics,195,60690.0,July 2026.pdf,28
July 2026,Hospital,M/s. Diamond Healthcare Vadakara,85,43465.0,July 2026.pdf,29
July 2026,Hospital,M/s. DMS Hospital,254,126068.0,July 2026.pdf,30
July 2026,Hospital,M/s. Doctors United,340,65164.0,July 2026.pdf,32
July 2026,Hospital,"M/s. Dr. Manoj's ENT,Super Speciality & Research",762,131197.0,July 2026.pdf,33
July 2026,Hospital,M/s. EMS Memorial Co-Operative Hospital Perambra,181,97625.0,July 2026.pdf,34
July 2026,Hospital,"M/s. EMS Memorial Co-operative Hospital, Mukkam",41,27260.0,July 2026.pdf,34
July 2026,Hospital,"M/s. Fathima Hospital, Bank Road, Calicut",260,146479.0,July 2026.pdf,37
July 2026,Hospital,"M/s. Feroke Neethi Medical Centre, Kundayithodu",76,25329.0,July 2026.pdf,38
July 2026,Hospital,M/s. GMC Orthotrust Hospital,165,38238.0,July 2026.pdf,39
July 2026,Hospital,M/s. Indira Gandhi Co-Operative Hospital,29,17150.0,July 2026.pdf,39
July 2026,Hospital,M/s. Iqraa International Hospital&Research Centre,103,56676.0,July 2026.pdf,39
July 2026,Hospital,M/s. JAIHIND LAB NADAPURAM,197,116784.0,July 2026.pdf,41
July 2026,Hospital,"M/s. JAIHIND LAB,KUTTIADI",57,18002.0,July 2026.pdf,42
July 2026,Hospital,M/s. Janatha Medical laboratory,530,254082.0,July 2026.pdf,44
July 2026,Hospital,M/s. Jas Health Care,94,33797.0,July 2026.pdf,45
July 2026,Hospital,M/s. Jeeva Speciality Laboratory,4,1078.0,July 2026.pdf,45
July 2026,Hospital,M/s. Kalarikkal X-ray Laboratory & ECG,273,56002.0,July 2026.pdf,47
July 2026,Hospital,M/s. Karuna Laboratory Mullambath,7,1360.0,July 2026.pdf,47
July 2026,Hospital,"M/s. Karuna Poly Clinic, Kakattil",197,34795.0,July 2026.pdf,48
July 2026,Hospital,M/s. KIMS Trust Hospital,140,92436.0,July 2026.pdf,50
July 2026,Hospital,M/s. Kommeri Neethi Lab,416,77382.0,July 2026.pdf,52
July 2026,Hospital,M/s. Kootalida Neethi Medical Lab,314,62489.0,July 2026.pdf,53
July 2026,Hospital,M/s. Koyas Hospital,88,61551.0,July 2026.pdf,53
July 2026,Hospital,M/s. Kozhikode District Co-Operative Hospital Ltd,264,139916.0,July 2026.pdf,55
July 2026,Hospital,"M/s. Life Care Lab, Koottalida, Calicut",97,20109.0,July 2026.pdf,56
July 2026,Hospital,M/s. Life Care Neethi Lab Payyoli,2,1870.0,July 2026.pdf,56
July 2026,Hospital,M/s. M.B. Hospital Malappuram,143,82416.0,July 2026.pdf,57
July 2026,Hospital,M/s. M.K.Haji Orphanage Hospital,22,21179.0,July 2026.pdf,58
July 2026,Hospital,M/s. Mahe Neethi Lab & Diagnostic Centre,23,10550.0,July 2026.pdf,58
July 2026,Hospital,M/s. Malabar Hospitals,283,134910.0,July 2026.pdf,60
July 2026,Hospital,M/s. Mammi's Laboratory,34,21581.0,July 2026.pdf,60
July 2026,Hospital,M/s. MDC Laboratory,115,80326.0,July 2026.pdf,61
July 2026,Hospital,M/s. Medicheck Healthcare,129,27831.0,July 2026.pdf,62
July 2026,Hospital,M/s. MEDICHECK DIAGNOSTICS,148,33652.0,July 2026.pdf,63
July 2026,Hospital,M/s. Medico Balussery,517,118376.0,July 2026.pdf,65
July 2026,Hospital,M/s. Medlife Kakkur Neethi Medical Centre,64,7623.0,July 2026.pdf,66
July 2026,Hospital,M/s. Mercy Hospital,244,141384.0,July 2026.pdf,67
July 2026,Hospital,M/s. Metromed International Cardiac Centre PVT.LTD,63,27826.0,July 2026.pdf,68
July 2026,Hospital,"M/s. Micro Diagnostics, Balussery",190,49081.0,July 2026.pdf,70
July 2026,Hospital,M/s. Micro Health Laboratories,235,133708.0,July 2026.pdf,71
July 2026,Hospital,M/s. Mother Health Care,161,38597.0,July 2026.pdf,72
July 2026,Hospital,M/s. MVR Cancer Centre & Research Institute,193,62378.0,July 2026.pdf,73
July 2026,Hospital,"M/s. NAHAS HOSPITAL,PARAPPANANGADI",408,234918.0,July 2026.pdf,74
July 2026,Hospital,M/s. Nanma Computerized Specialty Lab,117,17828.0,July 2026.pdf,75
July 2026,Hospital,M/s. Nazia Hospital Chettippadi,15,3906.0,July 2026.pdf,75
July 2026,Hospital,M/s. Ncare IVF Calicut,45,19740.0,July 2026.pdf,76
July 2026,Hospital,M/s. Neethi Lab Kadalundi,189,44677.0,July 2026.pdf,77
July 2026,Hospital,M/s. Neethi Lab Kunnamangalam,750,202788.0,July 2026.pdf,80
July 2026,Hospital,M/s. Neethi Lab Pantheerankavu,207,13485.0,July 2026.pdf,80
July 2026,Hospital,"M/s. Neethi Laboratory, Balussery Mukku",199,32611.0,July 2026.pdf,81
July 2026,Hospital,M/s. Neethi Medical Laboratory Feroke,826,245367.0,July 2026.pdf,85
July 2026,Hospital,"M/s. Neethi Poly Clinic, Nanminda",438,62794.0,July 2026.pdf,86
July 2026,Hospital,M/s. Orchid Medicity,194,64512.0,July 2026.pdf,87
July 2026,Hospital,M/s. Parambil Bazar Neethi lab,57,14769.0,July 2026.pdf,88
July 2026,Hospital,M/s. Parco Institute Medical Sciences,1,350.0,July 2026.pdf,88
July 2026,Hospital,M/s. PVS Sunrise Hospital Calicut,2,3290.0,July 2026.pdf,89
July 2026,Hospital,M/s. Red Crescent Hospital,293,140472.0,July 2026.pdf,90
July 2026,Hospital,"M/s. Royal Lab, Mukkam",427,98043.0,July 2026.pdf,91
July 2026,Hospital,M/s. S.B Medical Laboratory,77,46200.0,July 2026.pdf,92
July 2026,Hospital,"M/s. Sahakarana Neethi Lab, Koduvally",346,75765.0,July 2026.pdf,94
July 2026,Hospital,M/s. Sankar Clinic & Nursing Home,70,30957.0,July 2026.pdf,94
July 2026,Hospital,"M/s. SANTHI HOSPITAL, OMASSERY",129,55809.0,July 2026.pdf,95
July 2026,Hospital,M/s. Shade Medical Center,242,95475.0,July 2026.pdf,97
July 2026,Hospital,M/s. Smart Hospital & Research Centre,94,19621.0,July 2026.pdf,97
July 2026,Hospital,M/s. St. JOSEPH HOSPITAL,109,69840.0,July 2026.pdf,98
July 2026,Hospital,M/s. Starcare Hospital,339,166991.0,July 2026.pdf,100
July 2026,Hospital,M/s. State Bank of India,384,48600.0,July 2026.pdf,101
July 2026,Hospital,"M/s. T.M.H Hospital, Kottakadav",251,117144.0,July 2026.pdf,103
July 2026,Hospital,M/s. Ultra Diagnostic Center & ECG,9,2565.0,July 2026.pdf,103
July 2026,Hospital,M/s. Vengeri Neethi Medical Lab,419,80035.0,July 2026.pdf,105
July 2026,Hospital,M/s. Your Center,102,38954.0,July 2026.pdf,107
July 2026,Hospital,M/s.Premium Medical & Health Care Providers PvtLtd,2,4760.0,July 2026.pdf,107
July 2026,Hospital,Malabar Medical College Hospital & Research Center,192,137847.0,July 2026.pdf,109
July 2026,Lab,DD,287,117160.0,July 2026 (Lab).pdf,3
July 2026,Lab,Doctors Day Health Checkup 2026,278,70780.0,July 2026 (Lab).pdf,4
July 2026,Lab,Dr Buddies Health Hub,3,2100.0,July 2026 (Lab).pdf,4
July 2026,Lab,Dr. Das's Multispeciality Homoeopathy & Laboratory,19,6116.0,July 2026 (Lab).pdf,4
July 2026,Lab,Dr. Moosan Abdulla's MLH,19,13160.0,July 2026 (Lab).pdf,4
July 2026,Lab,Dr. Nisars GlobaI Scans & Diagnostic Centre,126,26542.0,July 2026 (Lab).pdf,5
July 2026,Lab,Dr. Riyas Ali's ENT Centre,2,700.0,July 2026 (Lab).pdf,5
July 2026,Lab,Health Checkup- Kannancheri Mahaganapathy Temple,170,11900.0,July 2026 (Lab).pdf,5
July 2026,Lab,Health Packages,447,1327280.0,July 2026 (Lab).pdf,7
July 2026,Lab,Jail Road South Residence Association,13,2824.0,July 2026 (Lab).pdf,7
July 2026,Lab,Lal Path Labs,165,430270.0,July 2026 (Lab).pdf,9
July 2026,Lab,M/s. Abdussalam Clinic,24,5715.0,July 2026 (Lab).pdf,10
July 2026,Lab,M/s. AKMM Hospital,62,15170.0,July 2026 (Lab).pdf,10
July 2026,Lab,M/s. Aluer Skin Clinic,3,1890.0,July 2026 (Lab).pdf,10
July 2026,Lab,M/s. Apex Ortho Centre,213,64200.0,July 2026 (Lab).pdf,11
July 2026,Lab,"M/s. Appolo Lab, Mukkali",1,560.0,July 2026 (Lab).pdf,11
July 2026,Lab,M/s. Areekara Medical Laboratory,12,5131.0,July 2026 (Lab).pdf,12
July 2026,Lab,M/s. Aswani Lab,5,410.0,July 2026 (Lab).pdf,12
July 2026,Lab,M/s. Atera Aesthetics Kuttiadi,1,350.0,July 2026 (Lab).pdf,12
July 2026,Lab,M/s. Aysha Computerised Lab,150,24379.0,July 2026 (Lab).pdf,13
July 2026,Lab,M/s. Bewell Polyclinic,65,10471.0,July 2026 (Lab).pdf,13
July 2026,Lab,M/s. Bio Lab MVR Laboratories & Genomic Centre,1,315.0,July 2026 (Lab).pdf,13
July 2026,Lab,M/s. Bioline Laboratory,5,2870.0,July 2026 (Lab).pdf,14
July 2026,Lab,M/s. Bio-Medical Diagnostic Centre,2,2520.0,July 2026 (Lab).pdf,14
July 2026,Lab,M/s. Calicut Dr. Nisar's,34,38614.0,July 2026 (Lab).pdf,14
July 2026,Lab,M/s. Central Medical Lab & ECG,22,6025.0,July 2026 (Lab).pdf,15
July 2026,Lab,M/s. Central Medical Laboratory,5,1000.0,July 2026 (Lab).pdf,15
July 2026,Lab,M/s. Chemban Medical Centre,1,350.0,July 2026 (Lab).pdf,15
July 2026,Lab,M/s. Deeja Hospital,22,6202.0,July 2026 (Lab).pdf,15
July 2026,Lab,M/s. Delux Clinical Laboratory,30,7975.0,July 2026 (Lab).pdf,16
July 2026,Lab,M/s. DM Hayat Super Speciality Clinic,9,12845.0,July 2026 (Lab).pdf,16
July 2026,Lab,M/s. Doctors Diagnostic and Research Centre,44,20737.0,July 2026 (Lab).pdf,17
July 2026,Lab,M/s. Doctors Lab Thamarasserry,5,2107.0,July 2026 (Lab).pdf,17
July 2026,Lab,"M/s. Doctors Lab, Payyoli",193,88441.0,July 2026 (Lab).pdf,19
July 2026,Lab,M/s. Doctors Neethi Lab,31,6104.0,July 2026 (Lab).pdf,20
July 2026,Lab,M/s. Doctors Speciality Medical Laboratory,135,57691.0,July 2026 (Lab).pdf,20
July 2026,Lab,M/s. Emergency Care Pulikkal,1,1211.0,July 2026 (Lab).pdf,21
July 2026,Lab,M/s. Family Healthcare Clinic,5,900.0,July 2026 (Lab).pdf,21
July 2026,Lab,M/s. Fast & Safe Home Care,26,8322.0,July 2026 (Lab).pdf,21
July 2026,Lab,M/s. Health Medic Laboratory Services,186,99218.0,July 2026 (Lab).pdf,22
July 2026,Lab,M/s. Health Vision Laboratory,7,1760.0,July 2026 (Lab).pdf,23
July 2026,Lab,M/s. Jaihind Diagnostic Center,26,1841.0,July 2026 (Lab).pdf,23
July 2026,Lab,"M/s. Janatha Hospital, Vadakara",17,5215.0,July 2026 (Lab).pdf,23
July 2026,Lab,M/s. Jawad Laboratory,2,770.0,July 2026 (Lab).pdf,23
July 2026,Lab,M/s. Jeevana Speciality Clinic,8,16170.0,July 2026 (Lab).pdf,23
July 2026,Lab,M/s. Kakkur Co-operative Clinic,9,1814.0,July 2026 (Lab).pdf,24
July 2026,Lab,"M/s. Kalarikkal Lab, Chungam",58,15523.0,July 2026 (Lab).pdf,25
July 2026,Lab,M/s. Karthika Clinical Laboratory,4,200.0,July 2026 (Lab).pdf,25
July 2026,Lab,M/s. Karunya Health Care,68,46098.0,July 2026 (Lab).pdf,26
July 2026,Lab,M/s. Karunya Lab & ECG (Pvt),1,560.0,July 2026 (Lab).pdf,26
July 2026,Lab,M/s. Karunya Wellness Care PVT.LTD,27,32180.0,July 2026 (Lab).pdf,26
July 2026,Lab,M/s. Koduvally Medical Center,116,28250.0,July 2026 (Lab).pdf,27
July 2026,Lab,M/s. Koyilandy Co-operative Hospital,10,2583.0,July 2026 (Lab).pdf,27
July 2026,Lab,M/s. Kuthiravattom Residents Association,69,4880.0,July 2026 (Lab).pdf,28
July 2026,Lab,M/s. Life Medical Center,23,8372.0,July 2026 (Lab).pdf,28
July 2026,Lab,"M/s. Life Pulse Diagnosis, Kottakadav",30,4109.0,July 2026 (Lab).pdf,29
July 2026,Lab,M/s. Lifeline Laboratory,3,750.0,July 2026 (Lab).pdf,29
July 2026,Lab,M/s. Malabar Medical Centre,345,72033.0,July 2026 (Lab).pdf,30
July 2026,Lab,M/s. Manapad Clinic,5,1570.0,July 2026 (Lab).pdf,30
July 2026,Lab,M/s. Mannur Baba Laboratory,51,7095.0,July 2026 (Lab).pdf,31
July 2026,Lab,M/s. Mayo Diagnostic Centre,1,50.0,July 2026 (Lab).pdf,31
July 2026,Lab,M/s. Medicare Diagnostics,6,2100.0,July 2026 (Lab).pdf,31
July 2026,Lab,M/s. Medicare Tanur,2,1120.0,July 2026 (Lab).pdf,31
July 2026,Lab,M/s. Medims Multi Speciality Clinic,45,16170.0,July 2026 (Lab).pdf,32
July 2026,Lab,M/s. Mercy Medical Laboratory,135,20838.0,July 2026 (Lab).pdf,33
July 2026,Lab,"M/s. Mithraa Health Laboratory, Chemmad",169,74670.0,July 2026 (Lab).pdf,34
July 2026,Lab,M/s. Momis Clinic,71,16151.0,July 2026 (Lab).pdf,35
July 2026,Lab,M/s. MR Clinic Lab,235,45786.0,July 2026 (Lab).pdf,36
July 2026,Lab,M/s. National Lab & ECG,8,3427.5,July 2026 (Lab).pdf,37
July 2026,Lab,M/s. Neethi lab Balussery,111,20275.0,July 2026 (Lab).pdf,38
July 2026,Lab,"M/s. Neethi Lab Diagnostic Center, Vadakara",1,3500.0,July 2026 (Lab).pdf,38
July 2026,Lab,M/s. Neethi Public Lab Manakkadavu,2,400.0,July 2026 (Lab).pdf,38
July 2026,Lab,M/s. Nice Laboratory,9,1955.0,July 2026 (Lab).pdf,38
July 2026,Lab,M/s. Noonus Healthcare,18,3174.0,July 2026 (Lab).pdf,38
July 2026,Lab,M/s. Northern Gastro Centre,15,9730.0,July 2026 (Lab).pdf,38
July 2026,Lab,"M/s. Oryx Health Care, Kakkur",1,385.0,July 2026 (Lab).pdf,38
July 2026,Lab,M/s. Payyoli Lab,34,5840.0,July 2026 (Lab).pdf,39
July 2026,Lab,M/s. Poly Lab Vatakara,43,21698.0,July 2026 (Lab).pdf,40
July 2026,Lab,M/s. Popular Diagnostics,3,1155.0,July 2026 (Lab).pdf,40
July 2026,Lab,M/s. Pulikkal Neethi Lab,2,1420.0,July 2026 (Lab).pdf,40
July 2026,Lab,M/s. Rafa Mobile Nursing Care,21,5988.0,July 2026 (Lab).pdf,40
July 2026,Lab,M/s. RP Medhelix Diagnostics Pvt Ltd,35,12481.0,July 2026 (Lab).pdf,41
July 2026,Lab,M/s. S K Park Residence Association,16,3256.0,July 2026 (Lab).pdf,41
July 2026,Lab,M/s. Shana Speciality Laboratory,9,5460.0,July 2026 (Lab).pdf,41
July 2026,Lab,M/s. SL Diagnostic Centre,2,365.0,July 2026 (Lab).pdf,42
July 2026,Lab,M/s. Spectra Medical Lab,23,7581.0,July 2026 (Lab).pdf,42
July 2026,Lab,M/s. Surabhi Digital X-Ray & Lab,50,2950.0,July 2026 (Lab).pdf,42
July 2026,Lab,"M/s. Surabhi Laboratory, Balussery",31,2856.0,July 2026 (Lab).pdf,43
July 2026,Lab,M/s. Tely Medical Centre,1,640.0,July 2026 (Lab).pdf,43
July 2026,Lab,M/s. Thalayad Medical Laboratory,1,560.0,July 2026 (Lab).pdf,43
July 2026,Lab,M/s. Tree Clinic,65,18718.0,July 2026 (Lab).pdf,43
July 2026,Lab,"M/s. TTD Karunya Lab, Vadakara",20,6818.0,July 2026 (Lab).pdf,44
July 2026,Lab,M/s. Viswas Diagnostic Surgical Polyclinic,40,4045.0,July 2026 (Lab).pdf,44
July 2026,Lab,M/s. We Care Polyclinic,24,4992.0,July 2026 (Lab).pdf,45
July 2026,Lab,M/s. Well Care Clinic,1,315.0,July 2026 (Lab).pdf,45
July 2026,Lab,M/s. Wellness Mediclinic,3,415.0,July 2026 (Lab).pdf,45
July 2026,Lab,M/s. Yashwi Diagnostics,346,322470.0,July 2026 (Lab).pdf,48
July 2026,Lab,M/s. Yours Calicut Lab,1,420.0,July 2026 (Lab).pdf,48
July 2026,Lab,MedGenome Labs,2,40000.0,July 2026 (Lab).pdf,48
July 2026,Lab,METROPOLIS,20,61615.0,July 2026 (Lab).pdf,49
July 2026,Lab,Parayancheri Residence Association Privilege Card,14,3536.0,July 2026 (Lab).pdf,49
July 2026,Lab,PRIVILEGE CUSTOMER,453,134240.0,July 2026 (Lab).pdf,51
July 2026,Lab,Puthiyara Ayalpakkavedhi Healthcamp,30,6172.0,July 2026 (Lab).pdf,52
July 2026,Lab,Senior Citizen Forum,2,760.0,July 2026 (Lab).pdf,52
July 2026,Lab,Senior Citizen Welfare Association,14,3366.0,July 2026 (Lab).pdf,53
